A vacuum salesman goes door-to-door in a new neighborhood.,When a woman answers the door at the first house[COMMA] the salesman walks right in and drops cow patties on her floor.,He says[COMMA] [QUOTE]Ma'am[COMMA] just to show you how confident I am in the quality of my vacuums[COMMA] I'll eat whatever the vacuum doesn't pick up.[QUOTE],The woman smiles and asks[COMMA] [QUOTE]Could I get you some ketchup with that?[QUOTE],The salesman scoffs confidently and says[COMMA] [QUOTE]I assure you my vacuums have more power than any other on the market today![QUOTE],The woman replies[COMMA] [QUOTE]Well[COMMA] that may be so[COMMA] but we just moved in and the electricity isn't turned on yet.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A couple[COMMA] both age 67[COMMA] went to a sex therapist's office.,The doctor asked[COMMA] [QUOTE]What can I do for you?[QUOTE] ,The man said[COMMA] [QUOTE]Will you watch us have sexual intercourse?[QUOTE] ,The doctor looked puzzled[COMMA] but agreed.,When the couple finished[COMMA] the doctor said[COMMA] [QUOTE]There's nothing wrong with the way you have intercourse[COMMA][QUOTE] and charged them $32.,This happened several weeks in a row.,The couple would make an appointment[COMMA] have intercourse with no problems[COMMA] pay the doctor[COMMA] then leave.,Finally the doctor asked[COMMA] [QUOTE]Just exactly what are you trying to find out?[QUOTE],The old man said[COMMA] [QUOTE]We're not trying to find out anything.,She's married and we can't go to her house -- I'm married and we can't go to my house., The Holiday Inn charges $60.,The Hilton charges $78.,We do it here for $32[COMMA] and I get $28 back from Medicare.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A lawyer married a woman who had previously divorced ten husbands.,On their wedding night[COMMA] she told her new husband[COMMA] [QUOTE]Please be gentle[COMMA] I'm still a virgin.[QUOTE],[QUOTE]What?[QUOTE] said the puzzled groom.,[QUOTE]How can that be if you've been married ten times?[QUOTE],[QUOTE]Well[COMMA] Husband #1 was a sales representative; he kept telling me how great it was going to be.,Husband #2 was in software services; he was never really sure how it was supposed to function[COMMA] but he said he'd look into it and get back to me.,Husband #3 was from field services; he said everything checked out diagnostically but he just couldn't get the system up.,Husband #4 was in telemarketing; even though he knew he had the order[COMMA] he didn't know when he would be able to deliver.,Husband #5 was an engineer; he understood the basic process but wanted three years to research[COMMA] implement[COMMA] and design a new state-of-the-art method.,Husband #6 was from finance and administration; he thought he knew how[COMMA] but he wasn't sure whether it was his job or not.,Husband #7 was in marketing; although he had a nice product[COMMA] he was never sure how to position it.,Husband #8 was a psychologist; all he ever did was talk about it.,Husband #9 was a gynecologist; all he did was look at it.,Husband #10 was a stamp collector; all he ever did was...,God!,I miss him!, But now that I've married you[COMMA] I'm really excited![QUOTE],[QUOTE]Good[COMMA][QUOTE] said the new husband[COMMA] [QUOTE]but[COMMA] why?[QUOTE],[QUOTE]You're a lawyer.,This time I know I'm gonna get screwed![QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What is the difference between a lawyer and a hooker?, A: A hooker will stop trying to screw you once you''re dead.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What's the difference between a lawyer and a herd of buffalo?,A: The lawyer charges more.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What's the difference between a lawyer and a vampire?,A: A vampire only sucks blood at night.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What's the difference between a rooster and a lawyer?,The rooster clucks defiance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A snake and a lawyer both got hit by a car.,What's the difference between em?,The snake had skid marks in front of him.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What's the difference between mechanical engineers and civil engineers?,A: Mechanical engineers build weapons; civil engineers build targets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What's the difference between a female lawyer and a pitbull?,A: Lipstick.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What's the difference between a trampoline and a, lawyer?, You take your shoes off to jump on a trampoline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What is the difference between a lawyer and a vulture?, A: Wings.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A little old lady walks into the Bank of Canada with a bag of money.,She insists that she must speak with the president of the bank.,She tells the bank president that she has accumulated several hundred thousand dollars over the years and would like to open a trust in the bank.,The president is curious[COMMA] so he asks her[COMMA] [QUOTE]Where did you get all this money?[QUOTE] The old lady replies[COMMA] [QUOTE]I make bets.[QUOTE],The president then asks[COMMA] [QUOTE]Bets?,What kind of bets?[QUOTE],The old woman says[COMMA] [QUOTE]Well[COMMA] for example[COMMA] I'll bet you $25[COMMA]000 that your balls are square.[QUOTE],[QUOTE]Ha![QUOTE] laughs the president[COMMA] [QUOTE]That's ridiculous -- you can never win that kind of bet![QUOTE],The old lady challenges[COMMA] [QUOTE]So[COMMA] would you like to take my bet?[QUOTE],[QUOTE]Sure[COMMA][QUOTE] says the president[COMMA] [QUOTE]I'll bet $25[COMMA]000 that my balls are not square![QUOTE],The little old lady says[COMMA] [QUOTE]OK.,I'll bring my lawyer with me tomorrow at 10 a.m.,as a witness[COMMA] and we'll see.[QUOTE],The next morning[COMMA] the little old lady appears with her lawyer at the president's office.,[QUOTE]OK[COMMA][QUOTE] she says[COMMA] [QUOTE]Time to drop your pants and settle this bet.[QUOTE],The president complies.,The little old lady peers closely at his balls and asks if she could feel them.,[QUOTE]Well[COMMA] OK[COMMA][QUOTE] says the bank president[COMMA] [QUOTE]since there's so much money on the line.[QUOTE],Just then[COMMA] the lawyer starts banging his head against the wall.,The president asks the old lady[COMMA] [QUOTE]What the hell's the matter with your lawyer?[QUOTE],She replies[COMMA] [QUOTE]I bet him $50[COMMA]000 that at 10 a.m.,today[COMMA] I'd have the president of the Bank of Canada's balls in my hand.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: How many lawyers does it take to build a wall?,A: Depends on how deep you stack them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An office exec was interviewing a blonde for an assistant position[COMMA] and wanted to find out a little about her personality.,[QUOTE]If you could have a conversation with anyone[COMMA] alive or dead[COMMA] who would it be?[QUOTE],[QUOTE]I'd have to say the living one.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What can a goose do that a duck can't do and a lawyer should do?,A: Stick his bill up his ass.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What is the ideal weight of a lawyer?,A: About three pounds[COMMA] including the urn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What did a lawyer name his daughter?,Sue!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What do a lawyer and a sperm have in common?, They both hope to be human someday.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A shady-looking guy sticks his head into a barbershop and asks[COMMA] [QUOTE]How long before I can get a haircut?[QUOTE],The barber looks around the shop and says[COMMA] [QUOTE]About two hours.[QUOTE] The guy smiles and leaves.,The barber looks over at a friend in the shop and says[COMMA] [QUOTE]Hey[COMMA] Bill[COMMA] follow that guy and see where he goes.[QUOTE] In a little while[COMMA] Bill comes back into the shop.,[QUOTE]Bill[COMMA] where did he go when he left here?[QUOTE],[QUOTE]To your house.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What happens when lawyers take Viagra?,A: They grow taller.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Where do one legged people work?,IHOP!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A guy walks into a post office one day to see a middle-aged[COMMA] balding man standing at the counter methodically placing [QUOTE]Love[QUOTE] stamps on bright pink envelopes with hearts all over them.,He then takes out a perfume bottle and starts spraying scent all over them., His curiosity gets the better of him and he goes up to the balding man and asks him what he's doing.,[QUOTE]I'm sending out 1[COMMA]000 Valentine's Day cards signed[COMMA] 'Guess who?'[QUOTE],[QUOTE]But why?[QUOTE] asks the man.,[QUOTE]I'm a divorce lawyer.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A grade school teacher asks her students what their parents do for a living.,Billy proudly stands up and announces[COMMA] [QUOTE]My daddy plays piano in a whorehouse.[QUOTE],The teacher is aghast and promptly changes the subject.,Later that day[COMMA] she calls Billy's mother and explains what Billy said.,Billy's mother says[COMMA] [QUOTE]Actually[COMMA] his father's an attorney[COMMA] but how can we explain a thing like that to a seven-year-old?[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
For a couple years I've been blaming it on iron poor blood[COMMA] lack of vitamins[COMMA] dieting and a dozen other maladies.,Now I found out the real reason., I'm tired because I'm overworked.,The population of this country is 237 million.,104 million are retired.,That leaves 133 million to do the work.,There are 85 million in school[COMMA] which leave 48 million to do the work.,Of this[COMMA] there are 29 million employed by the federal government.,This leaves 19 million to do the work.,Four million are in the Armed Forces[COMMA] which leaves 15 million to do the work.,Take from the total the 14[COMMA]800[COMMA]000 people who work for State and City Government and that leaves 200[COMMA]000 to do the work.,There are 188[COMMA]000 in hospitals[COMMA] so that leaves 12[COMMA]000 to do the work.,Now[COMMA] there are 11[COMMA]998 people in Prisons.,That leaves just two people to do the work.,You and me, and you're sitting there reading jokes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two weeks ago was my forty-fifth birthday[COMMA] and I wasn't feeling too hot that morning anyway.,I went to breakfast knowing my wife would be pleasant and say [QUOTE]Happy Birthday[COMMA][QUOTE] and probably have a present for me.,She didn't even say [QUOTE]Good Morning[COMMA][QUOTE] alone any [QUOTE]Happy Birthday.[QUOTE] I thought[COMMA] [QUOTE]Well[COMMA] that's wives for you.,Maybe the children will remember.[QUOTE],The children came in to breakfast and didn't say a word.,When I started to the office I was feeling pretty low and despondent.,As I walked into my office[COMMA] my secretary[COMMA] Janet[COMMA] said[COMMA] [QUOTE]Good morning boss[COMMA] Happy Birthday.[QUOTE],And I felt a little better; someone had remembered.,I worked until noon.,Then Janet knocked on my door and said[COMMA] [QUOTE]You know[COMMA] it's such a beautiful day outside and it's your birthday[COMMA] let's go to lunch[COMMA] just you and me.[QUOTE] I said[COMMA] [QUOTE]By George[COMMA] that's the best thing I've heard all day.,Let's go.[QUOTE] ,We went to lunch.,We didn't go where we normally go; we went out into the country to a little private place.,We had two martinis and enjoyed lunch tremendously.,On the way back to the office[COMMA] she said[COMMA] [QUOTE]You know[COMMA] it's such a beautiful day.,We don't need to go back to the office[COMMA] do we?[QUOTE] I said[COMMA] [QUOTE]No[COMMA] I guess not.[QUOTE] She said[COMMA] [QUOTE]Let's go to my apartment.[QUOTE] After arriving at her apartment she said[COMMA] [QUOTE]Boss[COMMA] if you don't mind[COMMA] I think I'll go into the bedroom and slip into something more comfortable.[QUOTE] ,[QUOTE]Sure[COMMA][QUOTE] I excitedly replied.,She went into the bedroom and[COMMA] in about six minutes[COMMA] she came out carrying a big birthday cake[COMMA] followed by my wife[COMMA] children and dozens of our friends.,All were singing [QUOTE]Happy Birthday[QUOTE] and there on the couch I sat...,naked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A wealthy business man and his wife are looking through a marriage-help book when his husband turns to his wife.,''It says here that the most important thing in a marriage is honesty.,So let's come to grips here.,Honey...,have you ever cheated on me?,I've never cheated on you.'' ,He saw the twisted look on his wife's face[COMMA] and trying to supress his anger[COMMA] he asked: ''How many times?,And when?'' ,The wife responded[COMMA] ''Well...,you know that time when your company was broke[COMMA] and you couldn't get the landlord to let his pay slide for another month?'',The husband stared.,''You mean you're the one who got him to?'' ,His wife knodded.,The husband thought it over[COMMA] then sighed.,''I guess that's okay.,Any other times?'' ,''Well...,when you had that heart attack[COMMA] and the doctor refused to give a heart transplant for the ammount of money we had at the time...,I kinda...'' ,''Ah[COMMA] you're the one who made it possible.'' ,The husband looked honestly relieved.,''Well[COMMA] that's understandable[COMMA] you saved my life.,Any others?'' ,She nodded.,''One more.'' ,The husband leaned forward.,''Well...,you remember the time when you were running for president of your company[COMMA] and you were short by 17 votes...?'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: How did the butcher introduce his wife?,A: Meet Patty.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Do you know how copper wire was invented?,Two lawyers fighting over a penny.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
If you meet a woman with a good job[COMMA] you don't even have to ask her what she does[COMMA] she'll tell you.,I saw this girl I went to high school with[COMMA] 'Oh Michelle[COMMA] what's up girl?,How you doing?' 'You know I'm a lawyer now.',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A farm boy accidentally overturned his wagonload of corn.,The farmer who lived nearby heard the noise and yelled over to the boy[COMMA] [QUOTE]Hey[COMMA] Willis[COMMA] forget your troubles.,Come in and visit with us.,I'll help you get the wagon up later.[QUOTE],[QUOTE]That's mighty nice of you[COMMA][QUOTE] Willis answered[COMMA] [QUOTE]but I don't think Pa would like me to.[QUOTE],[QUOTE]Aw[COMMA] come on[COMMA] boy[COMMA][QUOTE] the farmer insisted.,[QUOTE]Well[COMMA] OK[COMMA][QUOTE] the boy finally agreed[COMMA] and added[COMMA] [QUOTE]but Pa won't like it.[QUOTE],After a hearty dinner[COMMA] Willis thanked his host.,[QUOTE]I feel a lot better now[COMMA] but I know Pa is going to be real upset.[QUOTE],[QUOTE]Don't be foolish![QUOTE] the neighbor said with a smile.,[QUOTE]By the way[COMMA] where is he?[QUOTE],[QUOTE]Under the wagon.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: Have you heard about the lawyers' word processor?,A: No matter what font you select[COMMA] everything comes out in fine print.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This is a true story from the WordPerfect helpline.,Needless to say[COMMA] the help desk employee was fired; however[COMMA] he/she is currently suing the Word Perfect organization for ,Termination without Cause.,Actual dialogue of a former WordPerfect Customer Support employee with a caller:,Ridge Hall computer assistant; may I help you?,Yes[COMMA] well[COMMA] I'm having trouble with WordPerfect.,What sort of trouble?,Well[COMMA] I was just typing along[COMMA] and all of a sudden the words,went away.,Went away?,They disappeared.,Hmm.,So what does your screen look like now?,Nothing.,Nothing?,It's blank; it won't accept anything when I type.,Are you still in WordPerfect[COMMA] or did you get out?,How do I tell?,Can you see the C: prompt on the screen?,What's a sea-prompt?,Never mind.,Can you move the cursor around on the,screen?,There isn't any cursor[COMMA] I told you[COMMA] it won't accept anything I,type.,Does your monitor have a power indicator?,What's a monitor?,It's the thing with the screen on it that looks like a,TV., Does it have a little light that tells you when it's on?,I don't know.,Well[COMMA] then look on the back of the monitor and find where the,power cord goes into it.,Can you see that?,Yes[COMMA] I think so.,Great.,Follow the cord to the plug[COMMA] and tell me if it's,plugged into the wall.,.......Yes[COMMA] it is.,When you were behind the monitor[COMMA] did you notice that there,were two cables plugged into the back of it[COMMA] not just one?,No.,Well[COMMA] there are.,I need you to look back there again and find,the other cable.,.......Okay[COMMA] here it is.,Follow it for me[COMMA] and tell me if it's plugged securely into,the back of your computer.,I can't reach.,Uh huh.,Well[COMMA] can you see if it is?,No.,Even if you maybe put your knee on something and lean way,over?,Oh[COMMA] it's not because I don't have the right angle - it's,because it's dark.,Dark?,Yes - the office light is off[COMMA] and the only light I have is,coming in, from the window.,Well[COMMA] turn on the office light then.,I can't.,No.,Why not?,Because there's a power outage.,A power...,A power outage?,Ah[COMMA] Okay[COMMA] we've got it licked now.,Do you still have the boxes and manuals and packing stuff your computer came in?,Well[COMMA] yes[COMMA] I keep them in the closet.,Good.,Go get them[COMMA] and unplug your system and pack it up just,like it was when you got it.,Then take it back to the store you bought it from.,Really?,Is it that bad?,Yes[COMMA] I'm afraid it is.,Well[COMMA] all right then[COMMA] I suppose.,What do I tell them?,Tell them you're too stupid to own a computer.,,,,,,,,,,,,,,,
What's the difference between a wife and a job?,After ten years the job still sucks!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A blonde[COMMA] a brunette and a redhead all work for a female boss who always goes home early.,[QUOTE]Hey girls[COMMA][QUOTE] says the brunette.,[QUOTE]Let's go home early tomorrow.,She'll never know.[QUOTE] ,So the next day[COMMA] they all leave right after their boss.,The brunette gets some extra gardening done[COMMA] the redhead goes to a bar[COMMA] and the blonde goes home to find her husband having sex with the female boss.,She quietly sneaks out of the house and returns at her normal time.,[QUOTE]That was fun[COMMA][QUOTE] says the brunette.,[QUOTE]We should do it again sometime.[QUOTE],[QUOTE]No way[COMMA][QUOTE] says the blonde.,[QUOTE]I almost got caught.[QUOTE] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I see you've been noticing my hard work.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, Never give me work in the morning., Always wait until 4:00 and then bring it to me., The challenge of a deadline,is refreshing.,2, If it's really a rush job[COMMA] run in and,interrupt me every 10 minutes to inquire how it's going., That helps., Or even,better[COMMA] hover behind me[COMMA] advising me at every keystroke.,3, Always leave without telling anyone,where you're going., It gives me a chance to be creative when someone asks where you,are.,4, If my arms are full of papers[COMMA] boxes[COMMA],books[COMMA] or supplies[COMMA] don't open the door for me., I need to learn how to function as a,paraplegic and opening doors with no arms is good training in case I should ever be,injured and lose all use of my limbs.,5, If you give me more than one job to,do[COMMA] don't tell me which is priority., I am psychic.,6, Do your best to keep me late., I,adore this office and really have nowhere to go or anything to do., I have no life,beyond work.,7, If a job I do pleases you[COMMA] keep it a,secret., If that gets out[COMMA] it could mean a promotion.,8, If you don't like my work[COMMA] tell,everyone., I like my name to be popular in conversations., I was born to be,whipped.,9, If you have special instructions for,a job[COMMA] don't write them down.,In fact[COMMA] save them until the job is almost done., No,use confusing me with useful information.,10, Never introduce me to the people,you're with., I have no right to know anything., In the corporate food chain[COMMA] I,am plankton., When you refer to them later[COMMA] my shrewd deductions will identify them.,11, Be nice to me only when the job I'm,doing for you could really change your life and send you straight to managers' hell.,12, Tell me all your little problems., No one else has any and it's nice to know someone is less fortunate., I,especially like the story about having to pay so much taxes on the bonus check you,received for being such a good manager.,13, Wait until my yearly review and THEN,tell me what my goals SHOULD have been.,Give me a mediocre performance rating, with a cost of living increase.,I'm not here for the money anyway.,,,,,,,,,,,,,,,,,,,,,,,,,,
A building contracter hires an Englishman[COMMA] an Irishman[COMMA] and a Chinaman.,He gathers them all in his office and tells each of them their jobs.,The Englishman to shovel a pile of sand.,The Irishman has to take the sand in the wheelbarrow to the truck.,The Chinaman is in charge of supplies.,The boss comes back two hours later and he sees the Englishman and the Irishman having a cup of tea., ''So have you done the work then?'' he asks.,The workers both shake their heads and tell him that the Chinaman didn't give them a shovel or a wheelbarrow.,The boss is infuriated by this and asks the workers if they have seen the Chinaman[COMMA] they tell him they thought they saw him going toward the truck., So the boss sets out towards the truck and just as he is getting close to the truck the Chinaman jumps out from behind a wall and yells[COMMA] [QUOTE]SUPPLIES![QUOTE] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-- I'll try being nicer if you'll try being smarter.,#NAME?,I just don't care.,-- I'm not being rude.,You're just insignificant.,#NAME?,-- It might look like I'm doing nothing[COMMA] but at the cellular level[COMMA] I'm really quite busy.,-- I see you've set aside this special time to humiliate yourself in public.,-- I don't have an attitude problem.,You have a perception problem.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTROLOGY: tells us about, you and your future simply by your birthday.,The Chinese Zodiac uses the year of your birth.,Demographics tell us what you like[COMMA] dislike[COMMA] whom you vote for[COMMA] what you buy[COMMA] and what you watch on TV.,Well[COMMA] the Corporate Zodiac goes a step further: simply by your job title[COMMA] people will have you all figured out...,MARKETING: You are ambitious yet stupid.,You chose a marketing degree to avoid having to study in college[COMMA] concentrating instead on drinking and socializing[COMMA] which is pretty much what your job responsibilities are now.,Least compatible with Sales.,SALES: Laziest of all signs[COMMA] often referred to as ,marketing without a degree[COMMA], you are also self-centered and paranoid.,Unless someone calls you and begs you to take their money[COMMA] you like to avoid contact with ,customers, so you can ,concentrate on the big,picture., You seek admiration for your golf game throughout your life.,TECHNOLOGY: Unable to control anything in your personal life[COMMA] you are, instead content to completely control everything that happens at your workplace.,Often even YOU don't understand what you are saying[COMMA] but who the hell can tell?!,It is written that the geeks shall inherit the Earth.,ENGINEERING: One of only two signs that actually studied in school[COMMA] it is said that ninety percent of all personal ads are placed by engineers.,You can be happy with yourself: your office is typically full of all the latest ,ergodynamic, gadgets.,However[COMMA] we all know what is really causing your ,carpal tunnel,...,ACCOUNTING: The only other sign that studied in school[COMMA] you are mostly immune from office politics.,You are the most feared person in the organization; combined with your extreme organizational traits[COMMA] the, majority of rumors concerning you say that you are completely insane.,HUMAN RESOURCES: Ironically[COMMA] given your access to confidential information[COMMA] you tend to be the biggest gossip within the organization.,Possibly the only other person that does less work than marketing[COMMA] you are unable to return any calls today because you have to get a haircut[COMMA], have lunch[COMMA] and mail a letter!,MIDDLE MANAGEMENT/DEPARTMENT MANAGEMENT/,TEAM LEADS,: Catty[COMMA] cut-throat[COMMA] yet completely spineless[COMMA] you are destined to remain at your current job for the rest of your life.,Unable to make a single decision you tend to measure your worth by the number of meetings,you can schedule for yourself.,Best suited to marry other ,Middle Managers[COMMA], as everyone in your social circle is a ,Middle Manager.,SENIOR MANAGEMENT: Catty[COMMA] cut-throat[COMMA] yet completely spineless[COMMA] you are destined to remain at your current job for,the rest of your life.,Unable to make a single decision you tend to measure your worth by the number of meetings you can schedule for yourself.,Best suited to marry other ,Senior Managers[COMMA], as everyone in your social circle is a ,Senior,Manager.,CUSTOMER SERVICE: Bright[COMMA] cheery[COMMA] positive[COMMA] you are a fifty-cent cab ride from taking your own life.,As a child very few of you asked your parents for a little cubicle for your room and a headset so you,could pretend to play ,Customer Service., Continually passed over for,promotions[COMMA] your best bet is to sleep with your boss.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
