3 bums were outside a bar.The first one went in, and asked for a fork.The second one went in and, also asked for a fork., Then the third one went, in and wanted a straw.,At this point[COMMA] the bartender became curious.,[QUOTE]How come all your, friends want forks and you want a straw?[QUOTE],[QUOTE]Well[COMMA][QUOTE] the bum said[COMMA] [QUOTE]the dog threw up and the chunks are all gone.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A pollock walks into a pharmacy and asks the pharmacist if he sells condoms., We have some for 75 cents a peace.,The man asks for two.,The pharmacist calculates the total and says[COMMA] ,[QUOTE]That will be $1.58 with tax[COMMA] sir.[QUOTE],The pollock says[COMMA] [QUOTE]Oh[COMMA] these come with tacks?, I was wondering how you keep them on.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A man walked in to his local butcher to find his regular butcher[COMMA] John absent so he asks the manager[COMMA],[QUOTE]Where's John?[QUOTE] The manager tells the man that John was fired because he was found sticking his d**k in the meat slicer[QUOTE] Then the man asked[COMMA] [QUOTE]Where is the meat slicer now?[QUOTE] The butcher then replied[COMMA] [QUOTE]I fired her too.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This morning as I was buttoning my shirt[COMMA] a button fell off., After that[COMMA] I picked up my briefcase[COMMA] and the handle fell off., Then I went to open the door[COMMA] and the doorknob fell off., I went to get into my car[COMMA] and the door handle came off in my hand., Now I'm afraid to pee.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The pentagon said they had too many generals running around[COMMA] so they decided to get rid of some of them., They offered $10[COMMA]000 in severance pay for each inch of their body -- to be measured however they chose.,The Air Force general went first., He said he wanted to be measured from his head to his toe., He was 69 inches., He received $690[COMMA]000.,Next up was the Army general., He wanted to be measured from the tip of his finger to the tip of his other finger., It was 80 inches., He received $800[COMMA]000.,The two generals were very happy with their earnings.,Finally the Marine general came up., He said he wanted to be measured from the tip of his d**k to the tip of his balls., The man said[COMMA] ''Sir[COMMA] do you know how much the other generals received?'',The general said no., ''Sir[COMMA] they received $690[COMMA]000 and $800[COMMA]000 respectively[COMMA] are you sure that is what you want measured?'',The general said[COMMA] ''Just do it!'',The man dropped the general's pants and measured his d**k., When he went for the general's balls[COMMA] they weren't there., The man said[COMMA] ''Sir[COMMA] where are your balls.'',The general said[COMMA] ''I left them back in Vietnam.'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Three flies in a trashcan get trapped overnight in a bathroom.,The first fly goes to the sink[COMMA] the second fly stays in the tub[COMMA] and the third fly chooses the toilet.,The next morning[COMMA] all the exhausted flies gather back in the garbage can.,The first fly says[COMMA] [QUOTE]I'm exhausted!,I almost got washed down the drain.[QUOTE],The second fly says[COMMA] [QUOTE]I almost got squashed by feet in the shower![QUOTE],The third fly says[COMMA] [QUOTE]The toilet was fine until it suddenly got dark.,First[COMMA] I heard thunder[COMMA] then it started to rain[COMMA] and if it weren't for that big brown log[COMMA] I surely would have drowned.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Three gay men died[COMMA] and were cremated.,Their lovers happened to be at the funeral home at the same time[COMMA] and were discussing what they planned to do with the ashes.,The first man said[COMMA] ''My Benny loved to fly[COMMA] so I'm going up in a plane to scatter his ashes in the sky.'',The second man said[COMMA] ''My Carl was a good fisherman[COMMA] so I'm going to scatter his ashes in our favorite lake.'',The third man said[COMMA] ''My Jim was such a good lover[COMMA] I think I'm going to dump his ashes in a pot of chili[COMMA] so he can tear my ass up just one more time.'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A man was shipwrecked with his dog and a sheep on a tiny island in the middle of nowhere.,Everytime the man moved close to the sheep[COMMA] his dog would snarl and growl at him.,One day while walking the island he discovered a lovely naked lady who also had just become marooned.,[QUOTE]Finally[COMMA] some company![QUOTE] he thought.,While sitting on the shore and the watching the sunset with his new female friend[COMMA],he slowly leaned over and whispered in her ear[COMMA] ''Hey[COMMA] could you go walk the dog?'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One day three women went camping - a blonde[COMMA] a brunette and a redhead.,The blonde suddenly had to go to the bathroom.,She went into the woods with her toilet paper and did her business.,While she was gone[COMMA] the brunette and the redhead decided to play a joke on her.,They skinned a rabbit and snuck up on the blonde[COMMA] put the guts behind her and ran back to the campsite.,Three minutes later they heard a scream.,Then they waited another half an hour and the blonde came back[COMMA] sweating., She said[COMMA] [QUOTE]I had to poop so hard I pooped my guts out.,But thanks to God and these two fingers[COMMA] I stuffed them back in.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alien Haserection,The Adventures of Prudo Snatch,Bottlestar Lactactica,2010: Debbie Does Dialysis,Queen of the Dental Dammed,Beastmaster 2: Through the Portal of Tim,Hung Wankenstein,Men in Back,Muffy The Vampire Layer,Erectnophobia,Flesh Gordon,Ghost Lusters,Honey[COMMA] I Blew Everybody,IR4: Inrearendence Day,Interview with a Vibrator,Joannie Pneumatic,Planet of the Babes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One man says[COMMA] [QUOTE]I can't believe they are still together after all that crap.[QUOTE],The other man says[COMMA] [QUOTE]Who?[QUOTE],The first man says[COMMA] [QUOTE]Your butt cheeks.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What do a clitoris[COMMA] an anniversary and a toilet have in common?,A: Men usually miss them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What do you get if you cross a bear with a toilet?,A: Winnie the Pooh.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: How many men does it take to put down a toilet seat?,A: Who knows -- it's never been done.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
While grocery shopping[COMMA] a single man comes across toilet brushes.,[QUOTE]Wow!,What a great idea[COMMA][QUOTE] he thinks to himself and buys three of them.,Two weeks later[COMMA] however[COMMA] he goes back to using toilet paper.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What's grosser than gross?,Two Siamese twins connected at the tongue.,What's even grosser than that?,When one of them throws up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What do you call a lesbian with a big tongue?,A: Well hung.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prostitute 1: Tonight's my night -- I can smell c**k in the air.,Prostitute 2: Oh[COMMA] sorry.,I burped.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What happened to the Native American who drank too much tea?,A: He drowned in his own tea pee.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One day a miserable toothbrush sits down and says[COMMA] ''Sometimes I feel I have the worst job in the world.'' Then the toilet paper yells[COMMA] [QUOTE]Think again buddy![QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Three guys begin work at a toothbrush company as salesmen.,Each day[COMMA] two of the guys sell twenty toothbrushes each[COMMA] and the third guy consistently sells two hundred.,The other two guys are jealous[COMMA] but they can't figure out his secret.,Then[COMMA] one day[COMMA] they run into him at the mall[COMMA] where he's set up a tobacco dip sample table.,[QUOTE]This is your secret?[QUOTE] says the first guy.,[QUOTE]Try some dip[COMMA][QUOTE] says the third.,They both take a little bit o' dip.,[QUOTE]Ech![QUOTE] says the second guy.,[QUOTE]This tastes like s**t![QUOTE],[QUOTE]It is s**t.,Would you like to buy a toothbrush?[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What is tougher than a pitbull with AIDS?,The guy who gave it to him.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: Why is diarrhea hereditary?,A: It runs in your genes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What's the connection between the Star Trek Enterprise and toilet paper?,A: They both travel around Uranus looking for Klingons.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What do the Starship Enterprise & toilet paper have in common?,A: They both circle Uranus searching for Klingons.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A guy finds his dog with the neighbor's pet rabbit in its mouth.,The rabbit is dead and the guy panics.,He takes the dirty[COMMA] chewed up rabbit into the house.,He gives it a bath[COMMA] blow dries its fur[COMMA] and puts it back into the cage at the neighbor's house[COMMA] hoping they will think it died of natural causes.,A few days later[COMMA] the neighbor asks the guy[COMMA] [QUOTE]Did you hear that Fluffy died?[QUOTE],The guy stammers and says[COMMA] [QUOTE]Um...,no...,what happened?[QUOTE],The neighbor replies[COMMA] [QUOTE]We found him dead in his cage one day[COMMA] but the weird thing is that the day after we buried him[COMMA] someone had dug him up[COMMA] gave him a bath and put him back into the cage.,There are some real sick people out there![QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A guy has a bad habit: He loves to hit pedestrians while he drives.,So one day he's, driving andsees an old lady with a cane and he decides to control his urge to swerve and hit her -- but he can't.,Later[COMMA] he sees a kid skating and can't resist hitting the kid.,Finally[COMMA] he decides he needs help from above so he goes,to a church and asks the pastor for help.,So after church[COMMA] the pastor invites him to his house for lunch.,They get in the car and start to drive down the street[COMMA] and just as he starts to tell the pastor about his problem[COMMA] he sees an old blind man walking down the street.,He swerves toward him but misses[COMMA] and the pastor says[COMMA] ''Don't worry.,I got him with the door!'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A hitchhiker walks down the road.,Unfortunately[COMMA] he has the runs and has to stop every 15 minutes.,A truck driver stops and offers a ride[COMMA] but warns him that he won't stop for anything.,About 10 minutes on the road[COMMA] the hitchhiker begs the truck driver to stop[COMMA] and the driver tells him[COMMA] [QUOTE]Stick your butt out the window if you have to go so bad.[QUOTE],The hitchhiker sticks his butt out the window and lets loose.,Unfortunately[COMMA] he doesn't notice the two guys walking on the roadside.,Sprayed with feces[COMMA] the first guy wipes his face and says[COMMA] [QUOTE]What are them truckers chewing these days?[QUOTE],The second guy wipes his face and says[COMMA] [QUOTE]I don't know[COMMA] but did you see the lips on that guy?[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A waitress walks up to a man to take his order.,[QUOTE]I'd like to,get the turtle soup[COMMA], please.[QUOTE] The waitress walks off to go get his order[COMMA] but, the man changes his mind and decides he wants the pea, soup instead.,[QUOTE]Hold the turtle[COMMA] make it pea![QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What is more fun that stapeling babies to a wall?,Ripping them off.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Want to hear a dirty joke?,A man fell in the mud.,Want to hear a clean joke?,He took a bath with bubbles.,Want to hear another dirty joke?,Bubbles was his neighbor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two old ladies are at the movies.,[QUOTE]Psst[COMMA][QUOTE] says one old lady.,[QUOTE]I think the guy next to me is beating off.[QUOTE],[QUOTE]What makes you say that?[QUOTE],[QUOTE]He's using my hand.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At a restaurant[COMMA] one of the customers notices that all of the waiters have two spoons in their vest pockets.,A waiter explains[COMMA] [QUOTE]We see that the most frequently dropped silverware is spoons[COMMA] therefore we keep them for replacement.[QUOTE],Then the customer notices a string hanging out of all the waiters' flies.,[QUOTE]The string is for us to go to the bathroom[COMMA][QUOTE] explains the waiter.,[QUOTE]That way[COMMA] when we pull it[COMMA] it shoots and aims straight[COMMA] and we don't need to use our hands.[QUOTE],The customer asks[COMMA] [QUOTE]Well[COMMA] that's how you get it out[COMMA] but how do you get it back in?[QUOTE],The waiter replies[COMMA] [QUOTE]Well[COMMA] that's another reason we carry the spoons.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One night as a bartender is closing up his bar[COMMA] he hears a knock at the back door.,When he opens the door[COMMA] there stands a bum who asks[COMMA] [QUOTE]Can I have a toothpick?[QUOTE],The bartender gives him a toothpick and continues cleaning up his bar., Five minutes later[COMMA] he hears another knock at the door.,Again[COMMA] there stands another bum who asks[COMMA] [QUOTE]Can I have a toothpick?[QUOTE],The bartender gives him a toothpick and continues cleaning up the bar., Five minutes later[COMMA] he hears another knock at the back door.,This time[COMMA] there's a bum asking for a straw.,The owner gives him a straw[COMMA] but finally asks what's going on out there., The bum replies[COMMA] [QUOTE]Some lady threw up in the back[COMMA] but all the good stuff is gone.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two gay men[COMMA] Paul and Tom[COMMA] were making love one night[COMMA] and had just finished when Paul decided he was going to freshen up in the shower., Tom was laying there thinking about how wonderful Paul was[COMMA] when he decided he was going to join him in the shower.,When Tom got into the bathroom[COMMA] he opened up the shower curtain and the first thing he saw was a large cumshot on the wall., He wailed to Tom[COMMA] ''I can't believe you!, We just finish making love and you come in here and jack-off!!'',Paul looks at the wall and says ''What are you talkng about?,I wasn't jacking-off[COMMA] I farted!!![QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A woman walks into a saloon and stands on a chair.,[QUOTE]Fellas!,My p***y is so big that I'll give $100 to anyone who has something that I can't take.[QUOTE] A big cowboy gets up and takes off his size 16 cowboy boots and shoves them into her p***y.,The boots are sucked right in.,He grabs a flashlight and[COMMA] that too[COMMA] is sucked in.,He puts his face in between her legs to get a better look and he gets sucked in.,Inside he hears noises.,[QUOTE]Is someone else in here?[QUOTE] he asks.,[QUOTE]Yeah[COMMA] I've been in here for a week[COMMA][QUOTE] the voice says.,[QUOTE]Help me find my flashlight and we can get out of here[COMMA][QUOTE] the cowboy says.,[QUOTE]Hell[COMMA][QUOTE] says the other man[COMMA] [QUOTE]help me find my keys and we can drive out.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A man walks into a bar one day and asks the bartender if he knows a man named Two Guns Gonzales.,The bartender says no but he tells him that the man in the back named No Guns knows him.,So the guy walks to the back of the bar and asks the man if he knows a guy named Two Guns Gonzales.,The man says[COMMA] [QUOTE]Let me tell you a story....,One day about a week ago[COMMA] I was riding into town on my horse and this large man with two guns comes riding up to me and says[COMMA] 'Get off your horse.' Well[COMMA] Two Guns has two guns and No Guns has no guns[COMMA] what could I do?,I get off my horse.,Then he says[COMMA] 'Now drop your pants.' Well[COMMA] Two Guns has two guns and No Guns has no guns[COMMA] what could I do?,I take off my pants.,Then he says[COMMA] 'Now s**t.' Well Two Guns has two guns and No Guns has no guns[COMMA] what could I do?,I s**t.,Then he says[COMMA] 'Now eat it.' Well Two Guns has two guns and No Guns has no guns[COMMA] what could I do?,I eat it.,Now[COMMA] Two Guns is laughing so hard[COMMA] he drops his guns!,I grab them!,Now I say[COMMA] 'Drop your pants.' Well Two Guns has no guns and No Guns has two guns[COMMA] what could he do?,He drops his pants.,Then I say[COMMA] 'Now s**t.' Well Two Guns has no guns and No Guns has two guns[COMMA] what could he do?,He s**ts.,Then I say[COMMA] 'Now eat it.' Well Two Guns has no guns and No Guns has two guns[COMMA] what could he do?,He eats it.,So when you ask me if I know a man named Two Guns Gonzales[COMMA] the answer is yes: I had lunch with him last week.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two brunettes and a blonde are attempting to fix a roof.,While they are on the roof[COMMA] a herd of cattle run by and knock down the ladder and leave a big pile of poop behind.,The two brunettes decide to make the blonde check how deep the poop is so they can jump down.,So the blonde jumps down and yells[COMMA] [QUOTE]It's only ankle deep.[QUOTE] ,So the two brunettes jump down and scream[COMMA] [QUOTE]What are you talking about?!,It's up to our heads![QUOTE] ,And the blonde replies[COMMA] [QUOTE]Well[COMMA] I jumped in head first.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
There are three types of sex in a marriage.,The first one is Kitchen Sex.,This is when you are newlyweds[COMMA] and you're still having fun[COMMA] so you do it anywhere[COMMA] anytime - but mostly the kitchen.,The second type is Bedroom Sex., This is when you have settled down a bit and probably have kids[COMMA] so you can't do it anywhere except the bedroom.,The third type of sex is Hallway Sex., This is when you pass each other in the hall and say[COMMA] ''Screw you.'',But there's also a fourth kind called Courtroom Sex., This is when you are getting a divorce and you try to screw each other in public.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What do you call a Shih-Tzu mixed with a poodle?,A: A Shih-Tzpoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: Whats the height of desperation?,A: A vampire sucking blood from a sanitary napkin.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A guy walks into a bar[COMMA] sits down and has a drink., Suddenly[COMMA] a man hollers at him[COMMA] ''I screwed your mom last night!'', Disturbed[COMMA] the man tries to ignore him.,Again[COMMA] he hears[COMMA] ''Your mom was good in bed last night!'',Again[COMMA] he tries to ignore it.,The man is just about to speak again but the guy stops him and says[COMMA] ''Dad[COMMA] go home[COMMA] you're drunk!'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How can you tell if you have an underbite?,You're eating p***y and it tastes like s**t!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What's grosser than gross?,When you throw your underwear and it sticks to the wall.,What's grosser than that?,When you come back an hour later and it's moved up three feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At a rally John McCain was asked if he wore boxers or briefs.,He replied[COMMA] [QUOTE]Depends.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-- You've got a hole in your head.,#NAME?,-- Your closest neighbor is an a**hole.,#NAME?,-- Every time you get excited[COMMA] you throw up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What compliment do you NOT want from a midget?,A: Wow!,Your hair smells good!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An old woman walks into a sex shop[COMMA] shaking.,[QUOTE]Sir[COMMA][QUOTE] she asks in a shaky voice[COMMA] [QUOTE]do you sell vibrators?[QUOTE],[QUOTE]Yes[COMMA] ma'am.[QUOTE],[QUOTE]And are they this big around and this long?[QUOTE] she asks in a shaky voice.,[QUOTE]Yes[COMMA] ma'am.[QUOTE],[QUOTE]And they're $22.95?[QUOTE] she asks in a shaky voice.,[QUOTE]Yes[COMMA] ma'am.[QUOTE],[QUOTE]How do you turn them off?[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A vacuum salesman goes door-to-door in a new neighborhood.,When a woman answers the door at the first house[COMMA] the salesman walks right in and drops cow patties on her floor.,He says[COMMA] [QUOTE]Ma'am[COMMA] just to show you how confident I am in the quality of my vacuums[COMMA] I'll eat whatever the vacuum doesn't pick up.[QUOTE],The woman smiles and asks[COMMA] [QUOTE]Could I get you some ketchup with that?[QUOTE],The salesman scoffs confidently and says[COMMA] [QUOTE]I assure you my vacuums have more power than any other on the market today![QUOTE],The woman replies[COMMA] [QUOTE]Well[COMMA] that may be so[COMMA] but we just moved in and the electricity isn't turned on yet.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A young couple is out for a romantic Valentine's Day walk along a country lane.,They walk hand in hand and as they stroll[COMMA] the lad's lustful desire rises to a peak.,He is just about to get frisky when she says[COMMA] [QUOTE]I hope you don't mind[COMMA] but I really do need to take a piss.[QUOTE] ,Slightly taken aback by this vulgarity[COMMA] he suggests she go behind a nearby hedge.,She nods in agreement and disappears behind the shrubbery.,As he waits[COMMA] he can hear the sound of her tight panties rolling down her long legs and imagines what is being exposed., Unable to contain his animal thoughts a moment longer[COMMA] he reaches through a gap in the foliage[COMMA] and his hand touches her leg.,He quickly brings his hand further up her thigh until suddenly[COMMA] and with great astonishment[COMMA] he finds himself gripping a long[COMMA] thick appendage that's hanging between her legs.,He shouts in horror[COMMA] [QUOTE]My God[COMMA] Claudette[COMMA] I had no idea you were actually a man![QUOTE],[QUOTE]No[COMMA] you don't understand![QUOTE] she replies.,[QUOTE]I changed my mind[COMMA] I'm taking a crap instead.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boy Monster: Did you get the big red heart I sent you for Valentine's?,Girl Monster: Yes[COMMA] I did.,Thank you.,Boy Monster: Is it still beating?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: How do you know you're in a vampire bar?,A: There's a string hanging out of your Bloody Mary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
There was a vampire who sucked people's blood for many centuries.,God was very angry at the vampire and said to him[COMMA] [QUOTE]You're going to hell![QUOTE],The vampire fell to his knees and said[COMMA] [QUOTE]God[COMMA] I beg of you[COMMA] give me one more chance to be good.[QUOTE],God agreed.,Then the vampire said[COMMA] ''I want to be light[COMMA] fluffy[COMMA] and white like a cloud.'',''That seems easy enough[COMMA]'' replied God.,''I would also like to have wings like an angel.'',''OK[COMMA]'' replied God.,Since God had said yes to all his requests[COMMA] the vampire decided to ask for a very greedy request., ''God[COMMA] if possible[COMMA] could you let me suck a little blood?'',''Sure[COMMA]'' replied God[COMMA] ''but only once a month.'',And he turned the vampire into a maxi pad with wings.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[QUOTE]Where are you going to take Vampira on your date?[QUOTE] asked one vampire.,[QUOTE]Oh[COMMA] I thought we'd go to the movies[COMMA] and then get a quick bite.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What's grosser than gross?,A: Two vampires fighting over a used tampon.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What do you call a vegetarian with diarrhea?,A salad shooter.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A farmer and a son live on a farm., The farmer is sitting in the kitchen when his son,comes in from the barn with a large glass of white liquid., He is so excited because he's just milked a cow., Then he takes a big drink from the glass., His father,just stares at him.,[QUOTE]Son[COMMA] we don't have a cow.,We have a bull.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An old man goes into a pharmacy[COMMA] asks for two Viagra pills and demands that the pharmacist cut them in half.,The pharmacist winks at him[COMMA] [QUOTE]OK[COMMA] but do you realize they won't be as effective?[QUOTE],The old man says[COMMA] [QUOTE]Listen sonny[COMMA] I'm 80 years old.,I don't want them for sex.,I need them for getting me hard enough so I don't pee on my shoes.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Did you hear about the man who took Viagra and a laxative at the same time?,He didn't know if he was coming or going.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mommy[COMMA] mommy[COMMA] I don't want to visit grandma today!,[QUOTE]Shut up and keep digging[COMMA] boy.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Russian guy comes across a bottle of vodka on the street.,He picks it up and a genie comes out[COMMA] [QUOTE]You are my master.,You now have one wish.[QUOTE],The Russian man says[COMMA] [QUOTE]I would like to piss vodka.[QUOTE],When the he gets home[COMMA] he tells his wife to get two glasses.,She asks what they'll be drinking.,He tells her he can piss vodka and demonstrates for her.,It was the best vodka they'd ever had.,The next night the Russian guy comes home tired and tells his wife to get one glass.,She asks[COMMA] [QUOTE]Why only one glass?[QUOTE],[QUOTE]Because tonight[COMMA][QUOTE] he says[COMMA] [QUOTE]you should drink from the bottle.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What do a rattlesnake and a soft penis have in common?, A: You can't f**k with either one.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What's the difference between pea soup and roast beef?,A: Anyone can roast beef.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A waitress walks up to one of her tables in a New York City restaurant and notices that the three Bulgarian businessmen seated there are furiously masturbating.,She says[COMMA] [QUOTE]What the hell do you guys think you are doing?[QUOTE] ,One of the Bulgarian men says[COMMA] [QUOTE]Can't you see?, Ve arrrre all verrry[COMMA] verrry hoongry.[QUOTE] The waitress makes a stroking motion and says[COMMA] [QUOTE]So how is whacking-off in the middle of the restaurant going to help that situation??[QUOTE] One of the other businessmen replies:,The menu say[COMMA] FIRST COME[COMMA] FIRST SERVED!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A guy walks into a bar with his pet monkey.,He orders a drink[COMMA] and while he's drinking[COMMA] the monkey jumps all over the place[COMMA] eating everything behind the bar.,Then the monkey jumps on to the pool table and swallows a billiard ball., The bartender screams at the guy[COMMA] [QUOTE]Your monkey just ate the cue ball off my pool table -- whole![QUOTE], [QUOTE]Sorry[COMMA][QUOTE] replied the guy.,[QUOTE]He eats everything in sight[COMMA] the little bastard.,I'll pay for everything.[QUOTE], The man finishes his drink[COMMA] pays and leaves.,Two weeks later[COMMA] he's in the bar with his pet monkey[COMMA] again.,He orders a drink[COMMA] and the monkey starts running around the bar.,The monkey finds a maraschino cherry on the bar.,He grabs it[COMMA] sticks it up his ass[COMMA] pulls it out and eats it.,The bartender is disgusted.,[QUOTE]Did you see what your monkey did now?[QUOTE] he asks.,[QUOTE]Yeah[COMMA][QUOTE] replies the guy.,[QUOTE]He still eats everything in sight[COMMA] but ever since he swallowed that cue ball[COMMA] he measures stuff first.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Yankee walks into a bar in Alabama and orders a cosmopolitan.,The bartender looks at the man and says[COMMA] [QUOTE]You're not from 'round here are ya?[QUOTE],[QUOTE]No[QUOTE] replies the man[COMMA] [QUOTE]I'm from New Hampshire.[QUOTE] The bartender looks at him and says[COMMA] [QUOTE]Well what do you do in New Hampshire?[QUOTE],[QUOTE]I'm a taxidermist[COMMA][QUOTE] says the man.,The bartender looks bewildered[COMMA] so the man explains[COMMA] [QUOTE]I mount dead animals.[QUOTE],The bartender stands back and hollers to the whole bar[COMMA] [QUOTE]It's OK[COMMA] boys!,He's one of us![QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
