Three fishermen catch a mermaid.,If they agree to set her free[COMMA] she will grant them each a wish.,"The first guy says[COMMA] ""OK[COMMA] I want you to double my I.Q."" Immediately[COMMA] the guy recites Shakespeare flawlessly.",The second guy asks the mermaid to triple his I.Q.,Suddenly[COMMA] he's spouting complicated mathematical solutions.,Impressed[COMMA] the last guy asks the mermaid to quintuple his I.Q.,"The mermaid hesitates and asks[COMMA] ""Are you sure that's what you really want?""",Absolutely! says the man.,The mermaid smiles.,Instantly[COMMA] the third man turns into a woman.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remember the book ,Men are from Mars[COMMA] Women,are from Venus,Well[COMMA] here's a prime example offered by an English professor at,Southern Methodist University:,In-class Assignment for Wednesday:,Today we will experiment with a new form called the tandem story.,The process is simple., Each person will pair off with the person sitting to his other immediate right., One of you will then write the first paragraph of a short story., The partner will read the first paragraph and then add another paragraph to the story., The first person will then add a third paragraph[COMMA] and so on back and forth., Remember to re-read what has been written each time in order to keep the story coherent.,The story is over when both agree a conclusion has been reached.,The following was actually turned in by two of my, English students[COMMA] Rebecca [last name deleted] and Gary [last name,deleted.] ,At first[COMMA] Laurie couldn't decide which kind of tea she wanted.,The chamomile[COMMA] which used to be her favorite for lazy evenings at home[COMMA] now reminded her too much of Carl[COMMA] who once said[COMMA] in happier times[COMMA] that he liked chamomile., But she felt she must now[COMMA] at all costs[COMMA] keep her mind off Carl., His possessiveness was suffocating[COMMA] and if she thought about him too much her asthma started acting up again., So chamomile was out of the question.,Meanwhile[COMMA] Advance Sergeant Carl Harris[COMMA] leader of the attack squadron now in orbit over Skylon 4[COMMA] had more important things to think about than the neuroses of an air-headed asthmatic bimbo named Laurie with whom he had spent one sweaty night over a year ago., ,A.S.,Harris to Geostation 17[COMMA], he said into his transgalactic communicator., ,Polar orbit established., No sign of resistance so far..., But before he could sign off[COMMA] a bluish particle beam flashed out of nowhere and blasted a hole through his ship's cargo bay., The jolt from the direct hit sent him flying out of his seat and across the cockpit.,He bumped his head and died almost immediately[COMMA] but not before he felt one last pang of regret for psychically brutalizing the one woman who had ever had feelings for him., Soon afterwards[COMMA] Earth stopped its pointless hostilities towards the peaceful farmers of Skylon 4.,Congress Passes Law Permanently Abolishing War and Space Travel[COMMA], Laurie read in her newspaper one morning., The news simultaneously excited, her and bored her.,She stared out the window[COMMA] dreaming of her youth, -- when the days had passed unhurriedly and carefree with no newspapers to read[COMMA] no television to distract her from her sense of innocent wonder at all the beautiful things around her., ,Why must one lose one's innocence to become a woman?, she pondered wistfully.,Little did she know[COMMA] but she had less than 10 seconds to live., Thousands of miles above the city[COMMA] the Au'udrian mothership launched the first of its lithium fusion missiles., The dim-witted wimpy peaceniks who pushed the Unilateral Aerospace Disarmament Treaty through Congress had left Earth a defenseless, target for the hostile alien empires who were determined to destroy the human race.,Within two hours after the passage of the treaty the Anu'udrian ships were on course for Earth[COMMA] carrying enough firepower to pulverize the entire planet., With no one to stop them[COMMA] they swiftly initiated their diabolical plan.,The lithium fusion missile entered the atmosphere unimpeded.,The President[COMMA] in his top-secret mobile submarine headquarters on the ocean floor off the coast of Guam[COMMA] felt the inconceivably massive explosion which vaporized Laurie and 85 million other Americans., The President slammed his fist on the conference table.,We can't allow this!, I'm going to veto that treaty!,Let's blow'em out of the sky!,This is absurd., I refuse to continue this mockery of literature.,My writing partner is a violent[COMMA] chauvinistic[COMMA] semi-literate adolescent.,Yeah?, Well[COMMA] you're a self-centered tedious neurotic whose attempts at writing are the literary equivalent of Valium.,Asshole.,Bitch.,,,,,,,,,,,,,,,,,,,,,,,,,,
A blonde[COMMA] a redhead and a brunette look through a dictionary for the hardest words they know.,"The brunette's word is ""quizzical.""","The redhead's word is ""sardonic.""","The blonde's word is ""d**k.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The teacher says[COMMA] ""Today we are going to learn multisyllabic words[COMMA] class.","Does anyone have an example of a multisyllabic word?""","Little Johnny waves his hand[COMMA] ""Me[COMMA] teacher!","Oh[COMMA] me[COMMA] me!""","The teacher smiles and says[COMMA] ""Alright[COMMA] Johnny[COMMA] what is your multisyllabic word?""","Little Johnny says[COMMA] ""Mas-tur-bate.""","The teacher is taken aback[COMMA] but she manages to smile and says[COMMA] ""Wow[COMMA] Johnny[COMMA] that's a mouthful.""","Little Johnny says[COMMA] ""No[COMMA] ma'am[COMMA] you're thinking of a blow job.","I'm talking about jerking off.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A little boy came home from school one day and told his mother[COMMA] ''Mom[COMMA] today I heard some older kids using some words I don't know the meaning of.,Can you tell me what they mean?'',''Sure[COMMA]'' his mother said.,''Just tell me what they are.'',The little boy replied[COMMA] ''P***y and bitch.'',His mother said[COMMA] ''No problem.,A pussy is a cat[COMMA] like the neighbor's Tabby[COMMA] and a bitch is a female dog[COMMA] like our Sandy.'',The boy thanked his mother[COMMA] and then went out to the garage[COMMA] where his father was working.,''Dad[COMMA]'' he began[COMMA] ''today I heard some kids using some words that I don't know the meaning of.,I asked Mom[COMMA] but I don't think that she gave me the right answer.,Can you help me?'',''Sure[COMMA]'' his father replied.,''What are the words?'',''P***y and bitch[COMMA]'' the boy replied., ,His father said[COMMA] ''I thought I told you anytime you have a question like that[COMMA] you were supposed to ask me[COMMA] and not your mother[COMMA] because she can't handle it.'',With that[COMMA] he reached up on a shelf and pulled down an edition of Playboy magazine[COMMA] and a magic marker.,He then took the marker[COMMA] and drew a circle around the woman's genital area., ''Son[COMMA]'' he began[COMMA] ''everything inside this circle is a p***y.'',''Okay[COMMA]'' his son said[COMMA] ''but what is a bitch?'',His father said[COMMA] ''Everything outside this circle.'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"People get really upset when you use the ""F"" word.","So much so[COMMA] that I can't even write the full word out[COMMA] but have to referto it as the ""F"" word.","However[COMMA] despite what many educators[COMMA] and pious people believe[COMMA] there are times when the ""F"" word just makes sense.",And that is why we are bringing you,..,"TIMES WHEN THE ""F"" WORD WAS APPROPRIATE ",What the F was that? -- Mayor of Hiroshima, .,"Where did all these F'ing Indians come from? -- General Custer""","Any F'ing idiot could understand that."" -- Albert Einstein", .,It does so F'ing look like her! -- Pablo Picasso, .,How the F did you work that out? -- Pythagoras, .,You want WHAT on the F'ing ceiling? -- Michaelangelo, .,I don't suppose its gonna F'ing rain? -- Joan of Arc, .,Scattered F'ing showers my ass. -- Noah, .,I need this parade like I need a F'ing hole in my head. -- John F.,Kennedy, .,"Who the F is going to know?, -- Bill Clinton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 13&gt; Driving your fellow,Congressman into the turnbuckle now considered acceptable method of ending a filibuster., 12&gt; President now shouts,entire State of the Union address with his face 18 inches from TV camera., 11&gt; IRS audit replaced,by more efficient reverse body slam onto enema., 10&gt; Government becomes a,charade of meaningless noises and lots of posturing by a bunch of inarticulate losers with,no class or manners-- Hey[COMMA] wait a minute..., 9&gt; Free school lunches,destined for the needy instead go to the biggest[COMMA] meanest[COMMA] stupidest kid in each school., 8&gt; Sex scandals now,involve even skankier women., 7&gt; January 20:,Inauguration ceremonies January 21: FDA approves over-the-counter sale of steroids., 6&gt; Newt Gingrich is,finally able to wear his mask and cape out of the house., 5&gt; During House debate[COMMA],it is acceptable to yield to the gentleman wielding a folding chair., 4&gt; Difficult finding,interns willing to accommodate an entire pouch of Skoal., 3&gt; Strom Thurmond,*finally* removed by The Undertaker., 2&gt; Line to bodyslam Ken,Starr winds around Lincoln Memorial., 1&gt; Before: Mr.,Vice,President, After: Stone Cold Cheney,"<p align=""center""><a href=""../../Default.htm"">Back</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A university creative writing class is asked to write essays containing these four elements: religion[COMMA] royalty[COMMA] sex and mystery.,"The prize-winning essay reads: ""My God[COMMA]"" said the Queen[COMMA] ""I'm pregnant.","I wonder whose it is?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Harvard and Yale Law grad met in a washroom during a law convention., ,"The Harvard graduate said[COMMA] ""Didn't they teach you to wash your hands at Yale?"" ","The Yale grad responded[COMMA] ""They taught us not to piss on our hands.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
My buddy Brian had a kid a few years ago[COMMA] and he comes to me this summer and he goes[COMMA] 'Man[COMMA] my son just flunked the third grade.,I don't know how to tell my kid he's going to be held back a year.' I was like[COMMA] 'I guess you better tell him slowly so the little dumb ass will get it.',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What are the best 10 years of a blonde's life?,A: Third grade.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so stupid[COMMA] she's as useless as a screen door on a submarine.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so stupid[COMMA] she put a ruler next to her bed to see how long she sleeps.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so stupid[COMMA] she thinks a quarterback is a refund.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so stupid[COMMA] she thought Boyz II Men was a military academy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so stupid[COMMA] she does her homework on an Etch-a-Sketch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so stupid[COMMA] if I gave her a penny for her thoughts[COMMA] I'd expect change.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so stupid[COMMA] she thought she could read minds when she got PMS.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so stupid[COMMA] she stole the free press.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Teacher: ""Four crows are on the fence.",The farmer shoots one.,"How many are left?""","Little Johnny: ""None.""","Teacher: ""Listen carefully: <i>Four</i> crows are on the fence.",The farmer shoots <i>one</i>.,"How many are left?""","Little Johnny: ""None.""","Teacher: ""Can you explain that answer?""","Little Johnny: ""One is shot[COMMA] the others fly away.","There are none left.""","Teacher: ""Well[COMMA] that isn't the correct answer[COMMA] but I like the way you think.""","Little Johnny: ""Teacher[COMMA] can I ask a question?""","Teacher: ""Sure.""","Little Johnny: ""There are three women in the ice cream parlor.",One is licking[COMMA] one is biting and one is sucking her ice cream cone.,"Which one is married?""","Teacher: ""The one sucking the cone.""","Little Johnny: ""No.","The one with the wedding ring on[COMMA] but I like the way you think.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10) You wake up at 3 am to go to the bathroom[COMMA] and check your e-mail on the way back to bed., ,9),Your firstborn is named Dotcom., ,8),You turn off your modem and are suddenly filled with a feeling of emptiness[COMMA] as if you just pulled the plug on a loved one., ,7),You spend half of a plane trip with your laptop on your lap[COMMA] and your child in the overhead compartment., ,6),You decide to stay in college for an additional year or two[COMMA] just for the free Internet access.,5),You find yourself typing ''com'' after every period.com., ,4),You refer to going to the bathroom as downloading., ,3),You move into a new house and decide to Netscape before you landscape., ,2),You start tilting your head sideways to smile., : ), ,1) Immediately after reading this list[COMMA] you e-mail it to someone.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Your dog rather rub up against the wall than have you pet it.,2,"All the numbers in your little black book start with ""1-900.""", ,3,Due to excessive hazing and ridicule[COMMA] you decided to drop out of the Origami Club.,4,You were almost involved in a threesome[COMMA] but your left hand fell asleep.,5,"Fantasizing out loud before falling asleep is your idea of ""pillow talk."" ",6,"Your personal ad reads: ""Seeking Anybody."" ",7,"Next to your name in the phone directory[COMMA] the phone number is replaced with the phrase ""Who cares?"" ",8,You look forward to the dinner time calls from telemarketers., ,9,"The last time you were invited to a party[COMMA] you were grooving to the lyric[COMMA] ""Put your right foot in[COMMA] take your right foot out."" ",10,You spent last summer following around the 2000 Bible Belt Trekkie Convention Tour.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<ol>,<li>You're convinced that chirping birds are Satan's pets.,"<li>Trying to gain control of the situation[COMMA] you continue to tell your room to ""stay still."" ",<li>Looking at yourself in the mirror induces the same reaction as chugging a glass of fresh paint.,<li>You'd rather have a pencil jammed up your nose than be exposed to sunlight.,<li>You set aside an entire morning to spend some quality time with your toilet.,<li>You replace the traditional praying on your knees with the more feasible praying in a fetal position.,"<li>The bathroom reminds you of a carnival barker shouting[COMMA] ""Step right up and give it whirl!""","<li>All day long your motto is[COMMA] ""Never again."" ",<li>You could purchase a new bike just by recycling the bottles around your bed.,"<li>Your natural response to ""Good morning[COMMA]"" is ""Shut up!"" ",</ol>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Sometimes stays in bed till after 6 am.,9,In his sock drawer[COMMA] you find pictures of women,without bonnets.,8,Shows up at barn raisings in full ,Kiss,makeup.,7,When you criticize him[COMMA] he yells[COMMA] ,Thou,sucketh!,6,His name is Jebediah[COMMA] but he goes by ,Jeb,Daddy.,5,Defiantly says[COMMA] ,If I had a radio[COMMA] I'd listen,to disco!.,4,You come upon his secret stash of colorful socks.,3,Uses slang expression: ,Talk to the hand[COMMA] cause,the beard ain't listening.,2,Was recently pulled over for ,driving under the,influence of cottage cheese.,1,He's wearing his big black hat backwards.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10, Tommy Lee's Kickachickee,9, Lorena Bobbit's Cutaweewee,8, Tanya Harding's Wackaneenee,7, Kenneth Starr's Catchacrookie,6, Louis Farakhan's Killawhitey,5, O.J.,Simpson's Killachickee,4, Michael Jackson's Wannabewhitey,3, President Clinton's Getacoochie,2, Ellen Degeneres' Lickacoochie,1,Monica Lewinsky's Camp Suckapeepee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10) Collect potatoes., Paint faces on them and give them names., Name, one after your roommate., Separate your roommate's potato from the, others., Wait a few days[COMMA] and then bake your roommate's potato and, eat it., Explain to your roommate[COMMA] ''He just didn't belong.'', , ,9) Move everything to one side of the room., Ask your roommate if he, knows how much an elephant weighs[COMMA] and look at the floor on the, empty side of the room with concern., ,8) Draw a tiny black line on your nose., Make it bigger every day., Look at it and say[COMMA] ''The hair[COMMA] it's growing.,Growing!'' ,7) Buy some knives., Sharpen them every night., While you're doing so[COMMA], look at your roommate and mutter[COMMA] ''Soon[COMMA] soon....'',6) Collect hundreds of pens and pile them on one side of the room., Keep one pencil on the other side of the room., Laugh at the pencil., , ,5) Tell your roommate[COMMA] ''I've got an important message for you.'',Then,pretend to faint., When you recover[COMMA] say you can't remember what,the message was., Later on[COMMA] say[COMMA] ''Oh[COMMA] yeah[COMMA] I remember!'',Pretend,to faint again., Keep this up for several weeks.,4) While your roommate is out[COMMA] glue your shoes to the ceiling., When,your roommate walks in[COMMA] sit on the floor[COMMA] hold your head[COMMA] and moan., ,3) Make a sandwich., Don't eat it[COMMA] leave it on the floor., Ignore the,sandwich., Wait until your roommate gets rid of it[COMMA] and then say[COMMA],''Hey[COMMA] where the heck is my sandwich!?'',Complain loudly that you, are hungry.,2) Every time your roommate walks in yell[COMMA] ''Hooray!, You're back!'' as,loud as you can and dance around the room for five minutes., Afterwards[COMMA] keep looking at your watch and saying[COMMA] ''Shouldn't you,be going somewhere?'',1) Talk back to your Rice Krispies., All of a sudden[COMMA] act offended[COMMA],throw the bowl on the floor and kick it., Refuse to clean it up[COMMA],explaining[COMMA] ''No[COMMA] I want to watch them suffer.''',,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,See me after class.,9,Did you even read the material?,8,It's a C[COMMA] but it's a strong C.,7,Fascinatingly convoluted.,6,My[COMMA] what nice[COMMA] big margins!,5,You must've been up all last night.,4,The book ends differently than the movie.,3,Spelling requires more than just sounding it out.,2,"Are you familiar with the term ""plagiarism""?",1,Tell your mom to try harder.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<ol>,"<li>The bumper sticker on your car reads: ""What Would Dawson Do?"" ",<li>In the middle of an exam[COMMA] you tell the professor you want to use a lifeline.,<li>You need to be tranquilized when the cable goes out.,<li>In the late evening[COMMA] you look forward to sitting back and catching the latest informercial.,"<li>If you're a witness to an argument[COMMA] you instinctually shout[COMMA] ""Jer-ry!",Jer-ry!,"Jer-ry!"" ","<li>You try to impress the opposite sex by saying[COMMA] ""Hey[COMMA] I get 120 channels!"" ","<li>Your entire CD collection consists of ""Greatest Hits"" albums by the decade.","<li>You have a gold-plated ""clicker.""",<li>Your intellectual discussions all stem from The Discovery Channel.,<li>After 15 minutes of work[COMMA] you need a two-minute break., ,</ol>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NAME?,#NAME?,#NAME?,-- Your friends' hook-ups and break-ups are now marriages and divorces.,-- You attend parties that the police don't raid.,-- You're not expected to leave the room when the adults are talking.,"-- You refer to college students as ""those kids.""",-- You drink wine[COMMA] scotch and martinis instead of just beer[COMMA] beer and beer.,#NAME?,-- At 6 a.m.[COMMA] you're putting your contact lens in instead of taking them out.,#NAME?,-- Dating involves dinner and a movie[COMMA] not keggers and Ecstasy.,#NAME?,-- You leave parties because you have a busy day tomorrow[COMMA] not because the EMS guy has strapped you down.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NAME?,-- You've lost the thread on your favorite soap opera.,-- 8 a.m.,means shower and shave[COMMA] not wake and bake.,#NAME?,-- You hear your favorite songs in doctor's waiting rooms and when you're on hold with the bank.,-- You're not carded anymore for anything.,#NAME?,"-- You now know there's no such thing as ""looking mature.""",#NAME?,-- Wine appreciation expands beyond Boone's and Mad Dog.,#NAME?,-- You go from 130 days to seven days of vacation time.,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Your salary is less than your tuition.,2,Your potted plants stay alive.,3,Shacking in a twin-sized bed seems absurd.,4,You keep more food than beer in the fridge.,5,You have to pay your own credit card bill.,6,Mac & Cheese no longer counts as a well-balanced meal.,7,You haven't seen a soap opera in over a year.,8,8:00a.m.,is not early.,9,You have to file for your own taxes.,10,You hear your favorite song on the elevator at work.,11,You're not carded anymore.,12,You carry an umbrella.,13,"You learn that ""Bachelor"" is a nicer term for a jackass.",14,Extended childhood only really pertains to your salary[COMMA] which is a little less than your allowance used to be.,15,Twenty-something means over-qualified[COMMA] under-paid[COMMA] and not married.,16,Your friends marry instead of hook-up[COMMA] and divorce instead of break-up.,17,You start watching the weather channel.,18,Jeans and baseball caps aren't staples in your wardrobe.,19,You can no longer take shots[COMMA] and smoking gives you a sinus attack.,20,You go from 130 days of vacation time to 7.,21,You stop confusing 401K plan with 10K run.,22,You go to parties that the police don't raid.,23,Adults feel comfortable telling jokes about sex in front of you.,24,You don't know what time Wendy's closes anymore.,25,Your car insurance goes down.,26,You refer to college students as kids.,27,You drink wine[COMMA] scotch and martinis instead of beer[COMMA] bourbon[COMMA] and rum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
